,countryiso3code,date,value,indicator.value,country.value
5921,SDN,2016,51772232494.854,GDP (current US$),Sudan
5922,SDN,2015,74294471279.4565,GDP (current US$),Sudan
5923,SDN,2014,64941775064.7633,GDP (current US$),Sudan
5924,SDN,2013,57730424385.3149,GDP (current US$),Sudan
5925,SDN,2012,52766720138.7383,GDP (current US$),Sudan
5926,SDN,2011,57891984839.8169,GDP (current US$),Sudan
5927,SDN,2010,61739815526.5181,GDP (current US$),Sudan
5928,SDN,2009,49957202646.4102,GDP (current US$),Sudan
5929,SDN,2008,54526580231.5568,GDP (current US$),Sudan
5930,SDN,2007,45898948564.0593,GDP (current US$),Sudan
5931,SDN,2006,35822408611.5588,GDP (current US$),Sudan
5932,SDN,2005,26524538565.7403,GDP (current US$),Sudan
5933,SDN,2004,21457470202.7839,GDP (current US$),Sudan
5934,SDN,2003,17646503525.1743,GDP (current US$),Sudan
5935,SDN,2002,14803189092.7044,GDP (current US$),Sudan
5936,SDN,2001,13182979783.533,GDP (current US$),Sudan
5937,SDN,2000,12257418326.0734,GDP (current US$),Sudan
5938,SDN,1999,10682045258.3647,GDP (current US$),Sudan
5939,SDN,1998,11250327988.0478,GDP (current US$),Sudan
5940,SDN,1997,11681494637.3041,GDP (current US$),Sudan
5941,SDN,1996,9018243044.45155,GDP (current US$),Sudan
5942,SDN,1995,13829744878.6366,GDP (current US$),Sudan
5943,SDN,1994,12794192334.2541,GDP (current US$),Sudan
5944,SDN,1993,8881785938.48085,GDP (current US$),Sudan
5945,SDN,1992,7034219712.52567,GDP (current US$),Sudan
5946,SDN,1991,11379222222.2222,GDP (current US$),Sudan
5947,SDN,1990,12408647540.9836,GDP (current US$),Sudan
5948,SDN,1989,15291507936.5079,GDP (current US$),Sudan
5949,SDN,1988,15399166666.6667,GDP (current US$),Sudan
5950,SDN,1987,20155555555.5556,GDP (current US$),Sudan
5951,SDN,1986,15769062500.0,GDP (current US$),Sudan
5952,SUR,2017,3210064505.78949,GDP (current US$),Suriname
5953,SUR,2016,3128953536.91038,GDP (current US$),Suriname
5954,SUR,2015,4787367928.11777,GDP (current US$),Suriname
5955,SUR,2014,5240606060.60606,GDP (current US$),Suriname
5956,SUR,2013,5145757575.75758,GDP (current US$),Suriname
5957,SUR,2012,4980000000.0,GDP (current US$),Suriname
5958,SUR,2011,4422276621.78703,GDP (current US$),Suriname
5959,SUR,2010,4368398047.64333,GDP (current US$),Suriname
5960,SUR,2009,3875409836.06557,GDP (current US$),Suriname
5961,SUR,2008,3532969034.60838,GDP (current US$),Suriname
5962,SUR,2007,2936612021.85792,GDP (current US$),Suriname
5963,SUR,2006,2626380435.17877,GDP (current US$),Suriname
5964,SUR,2005,1793388732.29125,GDP (current US$),Suriname
5965,SUR,2004,1484092538.40527,GDP (current US$),Suriname
5966,SUR,2003,1274190311.41869,GDP (current US$),Suriname
5967,SUR,2002,1093574468.08511,GDP (current US$),Suriname
5968,SUR,2001,834279357.798165,GDP (current US$),Suriname
5969,SUR,2000,947671969.69697,GDP (current US$),Suriname
5970,SUR,1999,886290697.674419,GDP (current US$),Suriname
5971,SUR,1998,1110850000.0,GDP (current US$),Suriname
5972,SUR,1997,926422500.0,GDP (current US$),Suriname
5973,SUR,1996,861411471.321696,GDP (current US$),Suriname
5974,SUR,1995,691590497.737557,GDP (current US$),Suriname
5975,SUR,1994,605492537.313433,GDP (current US$),Suriname
5976,SUR,1993,428764705.882353,GDP (current US$),Suriname
5977,SUR,1992,404600000.0,GDP (current US$),Suriname
5978,SUR,1991,448100000.0,GDP (current US$),Suriname
5979,SUR,1990,388400000.0,GDP (current US$),Suriname
5980,SUR,1989,542600000.0,GDP (current US$),Suriname
5981,SUR,1988,1161000000.0,GDP (current US$),Suriname
5982,SUR,1987,980000000.0,GDP (current US$),Suriname
5983,SUR,1986,891000000.0,GDP (current US$),Suriname
5984,SWE,2017,541018749769.097,GDP (current US$),Sweden
5985,SWE,2016,515654671469.547,GDP (current US$),Sweden
5986,SWE,2015,505103781349.757,GDP (current US$),Sweden
5987,SWE,2014,581964017237.095,GDP (current US$),Sweden
5988,SWE,2013,586841821796.891,GDP (current US$),Sweden
5989,SWE,2012,552483727282.802,GDP (current US$),Sweden
5990,SWE,2011,574094112972.733,GDP (current US$),Sweden
5991,SWE,2010,495812558843.31,GDP (current US$),Sweden
5992,SWE,2009,436537014293.554,GDP (current US$),Sweden
5993,SWE,2008,517706149201.196,GDP (current US$),Sweden
5994,SWE,2007,491252589217.021,GDP (current US$),Sweden
5995,SWE,2006,423093437423.762,GDP (current US$),Sweden
5996,SWE,2005,392218088878.779,GDP (current US$),Sweden
5997,SWE,2004,385118044877.465,GDP (current US$),Sweden
5998,SWE,2003,334337212322.076,GDP (current US$),Sweden
5999,SWE,2002,266849061835.659,GDP (current US$),Sweden
6000,SWE,2001,242395852494.409,GDP (current US$),Sweden
6001,SWE,2000,262835454366.855,GDP (current US$),Sweden
6002,SWE,1999,274072182416.731,GDP (current US$),Sweden
6003,SWE,1998,270809066780.714,GDP (current US$),Sweden
6004,SWE,1997,268146144677.73,GDP (current US$),Sweden
6005,SWE,1996,291743811512.079,GDP (current US$),Sweden
6006,SWE,1995,267305875261.099,GDP (current US$),Sweden
6007,SWE,1994,229033566614.826,GDP (current US$),Sweden
6008,SWE,1993,212953336588.123,GDP (current US$),Sweden
6009,SWE,1992,284321115560.287,GDP (current US$),Sweden
6010,SWE,1991,274229034344.771,GDP (current US$),Sweden
6011,SWE,1990,261846194532.676,GDP (current US$),Sweden
6012,SWE,1989,217948315686.609,GDP (current US$),Sweden
6013,SWE,1988,206986674500.588,GDP (current US$),Sweden
6014,SWE,1987,183009638335.121,GDP (current US$),Sweden
6015,SWE,1986,150498057779.774,GDP (current US$),Sweden
6016,CHE,2017,679950482029.061,GDP (current US$),Switzerland
6017,CHE,2016,671309197376.701,GDP (current US$),Switzerland
6018,CHE,2015,679832291693.257,GDP (current US$),Switzerland
6019,CHE,2014,709182559935.301,GDP (current US$),Switzerland
6020,CHE,2013,688504173431.454,GDP (current US$),Switzerland
6021,CHE,2012,668043614122.87,GDP (current US$),Switzerland
6022,CHE,2011,699579638638.226,GDP (current US$),Switzerland
6023,CHE,2010,583782977866.405,GDP (current US$),Switzerland
6024,CHE,2009,541506500413.565,GDP (current US$),Switzerland
6025,CHE,2008,554363487120.303,GDP (current US$),Switzerland
6026,CHE,2007,479913034321.893,GDP (current US$),Switzerland
6027,CHE,2006,430921192375.179,GDP (current US$),Switzerland
6028,CHE,2005,408689353999.357,GDP (current US$),Switzerland
6029,CHE,2004,394163688620.828,GDP (current US$),Switzerland
6030,CHE,2003,352914820747.011,GDP (current US$),Switzerland
6031,CHE,2002,301416810214.295,GDP (current US$),Switzerland
6032,CHE,2001,278631271391.325,GDP (current US$),Switzerland
6033,CHE,2000,272055499940.786,GDP (current US$),Switzerland
6034,CHE,1999,289912492344.561,GDP (current US$),Switzerland
6035,CHE,1998,295045152020.968,GDP (current US$),Switzerland
6036,CHE,1997,286519135326.948,GDP (current US$),Switzerland
6037,CHE,1996,330091688349.515,GDP (current US$),Switzerland
6038,CHE,1995,342617007103.594,GDP (current US$),Switzerland
6039,CHE,1994,292646657673.466,GDP (current US$),Switzerland
6040,CHE,1993,264353008121.278,GDP (current US$),Switzerland
6041,CHE,1992,271814366804.153,GDP (current US$),Switzerland
6042,CHE,1991,261113787377.964,GDP (current US$),Switzerland
6043,CHE,1990,258066552980.132,GDP (current US$),Switzerland
6044,CHE,1989,202078703955.009,GDP (current US$),Switzerland
6045,CHE,1988,209298156700.608,GDP (current US$),Switzerland
6046,CHE,1987,193466104144.313,GDP (current US$),Switzerland
6047,CHE,1986,154482372838.957,GDP (current US$),Switzerland
6048,SYR,2017,,GDP (current US$),Syrian Arab Republic
6049,SYR,2016,,GDP (current US$),Syrian Arab Republic
6050,SYR,2015,,GDP (current US$),Syrian Arab Republic
6051,SYR,2014,,GDP (current US$),Syrian Arab Republic
6052,SYR,2013,,GDP (current US$),Syrian Arab Republic
6053,SYR,2012,,GDP (current US$),Syrian Arab Republic
6054,SYR,2011,,GDP (current US$),Syrian Arab Republic
6055,SYR,2010,,GDP (current US$),Syrian Arab Republic
6056,SYR,2009,,GDP (current US$),Syrian Arab Republic
6057,SYR,2008,,GDP (current US$),Syrian Arab Republic
6058,SYR,2007,40405006007.2086,GDP (current US$),Syrian Arab Republic
6059,SYR,2006,33332844574.7801,GDP (current US$),Syrian Arab Republic
6060,SYR,2005,28858965517.2414,GDP (current US$),Syrian Arab Republic
6061,SYR,2004,25086930693.0693,GDP (current US$),Syrian Arab Republic
6062,SYR,2003,21828144686.0394,GDP (current US$),Syrian Arab Republic
6063,SYR,2002,21582248881.6592,GDP (current US$),Syrian Arab Republic
6064,SYR,2001,21099833783.503,GDP (current US$),Syrian Arab Republic
6065,SYR,2000,19325894913.1254,GDP (current US$),Syrian Arab Republic
6066,SYR,1999,15873875968.9922,GDP (current US$),Syrian Arab Republic
6067,SYR,1998,15200846138.4615,GDP (current US$),Syrian Arab Republic
6068,SYR,1997,14505233968.8716,GDP (current US$),Syrian Arab Republic
6069,SYR,1996,13789560878.2435,GDP (current US$),Syrian Arab Republic
6070,SYR,1995,11396706586.8263,GDP (current US$),Syrian Arab Republic
6071,SYR,1994,10122020000.0,GDP (current US$),Syrian Arab Republic
6072,SYR,1993,13695962019.2084,GDP (current US$),Syrian Arab Republic
6073,SYR,1992,13253565898.9558,GDP (current US$),Syrian Arab Republic
6074,SYR,1991,12981833333.3333,GDP (current US$),Syrian Arab Republic
6075,SYR,1990,12308624283.9787,GDP (current US$),Syrian Arab Republic
6076,SYR,1989,9853396225.58749,GDP (current US$),Syrian Arab Republic
6077,SYR,1988,10577042354.799,GDP (current US$),Syrian Arab Republic
6078,SYR,1987,11356215712.9326,GDP (current US$),Syrian Arab Republic
6079,SYR,1986,13293209270.1036,GDP (current US$),Syrian Arab Republic
6080,TJK,2017,7157865188.25222,GDP (current US$),Tajikistan
6081,TJK,2016,6952678127.03396,GDP (current US$),Tajikistan
6082,TJK,2015,7854602391.65355,GDP (current US$),Tajikistan
6083,TJK,2014,9112544556.05962,GDP (current US$),Tajikistan
6084,TJK,2013,8448469837.53831,GDP (current US$),Tajikistan
6085,TJK,2012,7633049792.09321,GDP (current US$),Tajikistan
6086,TJK,2011,6522732202.50748,GDP (current US$),Tajikistan
6087,TJK,2010,5642178579.58438,GDP (current US$),Tajikistan
6088,TJK,2009,4979481980.35098,GDP (current US$),Tajikistan
6089,TJK,2008,5161337336.40365,GDP (current US$),Tajikistan
6090,TJK,2007,3719506172.83951,GDP (current US$),Tajikistan
6091,TJK,2006,2830220713.07301,GDP (current US$),Tajikistan
6092,TJK,2005,2312327536.41789,GDP (current US$),Tajikistan
6093,TJK,2004,2076182460.86517,GDP (current US$),Tajikistan
6094,TJK,2003,1555301496.04756,GDP (current US$),Tajikistan
6095,TJK,2002,1221120798.81336,GDP (current US$),Tajikistan
6096,TJK,2001,1080768906.5003,GDP (current US$),Tajikistan
6097,TJK,2000,860521119.298753,GDP (current US$),Tajikistan
6098,TJK,1999,1086605267.40992,GDP (current US$),Tajikistan
6099,TJK,1998,1320242080.86531,GDP (current US$),Tajikistan
6100,TJK,1997,921572114.529611,GDP (current US$),Tajikistan
6101,TJK,1996,1043654822.33503,GDP (current US$),Tajikistan
6102,TJK,1995,1231567145.35508,GDP (current US$),Tajikistan
6103,TJK,1994,1522018435.69536,GDP (current US$),Tajikistan
6104,TJK,1993,1646693642.11088,GDP (current US$),Tajikistan
6105,TJK,1992,1909246640.80838,GDP (current US$),Tajikistan
6106,TJK,1991,2534720480.3244,GDP (current US$),Tajikistan
6107,TJK,1990,2629395066.27017,GDP (current US$),Tajikistan
6108,TJK,1989,,GDP (current US$),Tajikistan
6109,TJK,1988,,GDP (current US$),Tajikistan
6110,TJK,1987,,GDP (current US$),Tajikistan
6111,TJK,1986,,GDP (current US$),Tajikistan
6112,TZA,2017,53320625958.5628,GDP (current US$),Tanzania
6113,TZA,2016,49774021003.0747,GDP (current US$),Tanzania
6114,TZA,2015,47378599025.3044,GDP (current US$),Tanzania
6115,TZA,2014,49964788814.0927,GDP (current US$),Tanzania
6116,TZA,2013,45680532613.7591,GDP (current US$),Tanzania
6117,TZA,2012,39650530214.3287,GDP (current US$),Tanzania
6118,TZA,2011,34657139495.4031,GDP (current US$),Tanzania
6119,TZA,2010,32014249841.4151,GDP (current US$),Tanzania
6120,TZA,2009,29081425282.2949,GDP (current US$),Tanzania
6121,TZA,2008,27941177434.5087,GDP (current US$),Tanzania
6122,TZA,2007,21843529024.9154,GDP (current US$),Tanzania
6123,TZA,2006,18649590248.2626,GDP (current US$),Tanzania
6124,TZA,2005,18399046025.2688,GDP (current US$),Tanzania
6125,TZA,2004,16675948414.7573,GDP (current US$),Tanzania
6126,TZA,2003,15224257698.482,GDP (current US$),Tanzania
6127,TZA,2002,14142035080.2849,GDP (current US$),Tanzania
6128,TZA,2001,13581644245.7352,GDP (current US$),Tanzania
6129,TZA,2000,13375976353.6994,GDP (current US$),Tanzania
6130,TZA,1999,12711213451.034,GDP (current US$),Tanzania
6131,TZA,1998,12270448700.1994,GDP (current US$),Tanzania
6132,TZA,1997,7683852496.84499,GDP (current US$),Tanzania
6133,TZA,1996,6496195450.61034,GDP (current US$),Tanzania
6134,TZA,1995,5255221424.80962,GDP (current US$),Tanzania
6135,TZA,1994,4510846967.8742,GDP (current US$),Tanzania
6136,TZA,1993,4257702196.53864,GDP (current US$),Tanzania
6137,TZA,1992,4601413263.52894,GDP (current US$),Tanzania
6138,TZA,1991,4956588278.56144,GDP (current US$),Tanzania
6139,TZA,1990,4258743262.82876,GDP (current US$),Tanzania
6140,TZA,1989,4420168102.39306,GDP (current US$),Tanzania
6141,TZA,1988,5100405772.46327,GDP (current US$),Tanzania
6142,TZA,1987,,GDP (current US$),Tanzania
6143,TZA,1986,,GDP (current US$),Tanzania
6144,THA,2017,456294704152.647,GDP (current US$),Thailand
6145,THA,2016,413430123185.367,GDP (current US$),Thailand
6146,THA,2015,401295941041.296,GDP (current US$),Thailand
6147,THA,2014,407339361695.577,GDP (current US$),Thailand
6148,THA,2013,420333203150.426,GDP (current US$),Thailand
6149,THA,2012,397558222957.17,GDP (current US$),Thailand
6150,THA,2011,370819140946.553,GDP (current US$),Thailand
6151,THA,2010,341104820155.464,GDP (current US$),Thailand
6152,THA,2009,281710416557.292,GDP (current US$),Thailand
6153,THA,2008,291382991177.698,GDP (current US$),Thailand
6154,THA,2007,262942476722.425,GDP (current US$),Thailand
6155,THA,2006,221758196504.936,GDP (current US$),Thailand
6156,THA,2005,189318549680.384,GDP (current US$),Thailand
6157,THA,2004,172895749632.046,GDP (current US$),Thailand
6158,THA,2003,152280677649.055,GDP (current US$),Thailand
6159,THA,2002,134300851255.002,GDP (current US$),Thailand
6160,THA,2001,120296476180.402,GDP (current US$),Thailand
6161,THA,2000,126392233706.79,GDP (current US$),Thailand
6162,THA,1999,126669064386.717,GDP (current US$),Thailand
6163,THA,1998,113675561057.462,GDP (current US$),Thailand
6164,THA,1997,150180619366.605,GDP (current US$),Thailand
6165,THA,1996,183035114648.4,GDP (current US$),Thailand
6166,THA,1995,169278753531.981,GDP (current US$),Thailand
6167,THA,1994,146683499005.964,GDP (current US$),Thailand
6168,THA,1993,128889318946.587,GDP (current US$),Thailand
6169,THA,1992,111452869378.467,GDP (current US$),Thailand
6170,THA,1991,98234695722.0341,GDP (current US$),Thailand
6171,THA,1990,85343063965.9182,GDP (current US$),Thailand
6172,THA,1989,72250877410.3183,GDP (current US$),Thailand
6173,THA,1988,61667199834.7428,GDP (current US$),Thailand
6174,THA,1987,50535438696.4094,GDP (current US$),Thailand
6175,THA,1986,43096746122.4614,GDP (current US$),Thailand
6176,TLS,2017,1609669330.12439,GDP (current US$),Timor-Leste
6177,TLS,2016,1656039024.02723,GDP (current US$),Timor-Leste
6178,TLS,2015,1596658766.71165,GDP (current US$),Timor-Leste
6179,TLS,2014,1447312263.557,GDP (current US$),Timor-Leste
6180,TLS,2013,1395525350.39395,GDP (current US$),Timor-Leste
6181,TLS,2012,1147780082.92982,GDP (current US$),Timor-Leste
6182,TLS,2011,1054725856.53067,GDP (current US$),Timor-Leste
6183,TLS,2010,881825544.160551,GDP (current US$),Timor-Leste
6184,TLS,2009,726880268.123331,GDP (current US$),Timor-Leste
6185,TLS,2008,648490994.282862,GDP (current US$),Timor-Leste
6186,TLS,2007,542793414.467943,GDP (current US$),Timor-Leste
6187,TLS,2006,453793943.463737,GDP (current US$),Timor-Leste
6188,TLS,2005,462259749.481997,GDP (current US$),Timor-Leste
6189,TLS,2004,440730847.376044,GDP (current US$),Timor-Leste
6190,TLS,2003,490397950.777115,GDP (current US$),Timor-Leste
6191,TLS,2002,469459037.825074,GDP (current US$),Timor-Leste
6192,TLS,2001,477454392.383293,GDP (current US$),Timor-Leste
6193,TLS,2000,367085715.691437,GDP (current US$),Timor-Leste
6194,TLS,1999,,GDP (current US$),Timor-Leste
6195,TLS,1998,,GDP (current US$),Timor-Leste
6196,TLS,1997,,GDP (current US$),Timor-Leste
6197,TLS,1996,,GDP (current US$),Timor-Leste
6198,TLS,1995,,GDP (current US$),Timor-Leste
6199,TLS,1994,,GDP (current US$),Timor-Leste
6200,TLS,1993,,GDP (current US$),Timor-Leste
6201,TLS,1992,,GDP (current US$),Timor-Leste
6202,TLS,1991,,GDP (current US$),Timor-Leste
6203,TLS,1990,,GDP (current US$),Timor-Leste
6204,TLS,1989,,GDP (current US$),Timor-Leste
6205,TLS,1988,,GDP (current US$),Timor-Leste
6206,TLS,1987,,GDP (current US$),Timor-Leste
6207,TLS,1986,,GDP (current US$),Timor-Leste
6208,TGO,2017,4819949975.18151,GDP (current US$),Togo
6209,TGO,2016,4486979198.3066,GDP (current US$),Togo
6210,TGO,2015,4180866177.03946,GDP (current US$),Togo
6211,TGO,2014,4574986536.90791,GDP (current US$),Togo
6212,TGO,2013,4321655656.33177,GDP (current US$),Togo
6213,TGO,2012,3873308389.30006,GDP (current US$),Togo
6214,TGO,2011,3872459249.74631,GDP (current US$),Togo
6215,TGO,2010,3429461495.41335,GDP (current US$),Togo
6216,TGO,2009,3365711796.38206,GDP (current US$),Togo
6217,TGO,2008,3310277926.58997,GDP (current US$),Togo
6218,TGO,2007,2659095101.10026,GDP (current US$),Togo
6219,TGO,2006,2349495620.59025,GDP (current US$),Togo
6220,TGO,2005,2280575830.08337,GDP (current US$),Togo
6221,TGO,2004,2255942249.33218,GDP (current US$),Togo
6222,TGO,2003,2111093197.99043,GDP (current US$),Togo
6223,TGO,2002,1698678686.38235,GDP (current US$),Togo
6224,TGO,2001,1481141849.98469,GDP (current US$),Togo
6225,TGO,2000,1488185772.47585,GDP (current US$),Togo
6226,TGO,1999,1576094566.48548,GDP (current US$),Togo
6227,TGO,1998,1587345950.9743,GDP (current US$),Togo
6228,TGO,1997,1498950899.08774,GDP (current US$),Togo
6229,TGO,1996,1465448290.34132,GDP (current US$),Togo
6230,TGO,1995,1309382885.33029,GDP (current US$),Togo
6231,TGO,1994,982624324.505898,GDP (current US$),Togo
6232,TGO,1993,1233496846.33493,GDP (current US$),Togo
6233,TGO,1992,1692959110.18022,GDP (current US$),Togo
6234,TGO,1991,1602299862.9243,GDP (current US$),Togo
6235,TGO,1990,1628427515.41881,GDP (current US$),Togo
6236,TGO,1989,1352949662.75172,GDP (current US$),Togo
6237,TGO,1988,1378847487.41137,GDP (current US$),Togo
6238,TGO,1987,1249099130.02277,GDP (current US$),Togo
6239,TGO,1986,1060911735.26065,GDP (current US$),Togo
6240,TON,2017,430174168.740104,GDP (current US$),Tonga
6241,TON,2016,401109307.359307,GDP (current US$),Tonga
6242,TON,2015,435438217.281663,GDP (current US$),Tonga
6243,TON,2014,443911052.254042,GDP (current US$),Tonga
6244,TON,2013,450686353.674011,GDP (current US$),Tonga
6245,TON,2012,472358251.224261,GDP (current US$),Tonga
6246,TON,2011,423011844.331641,GDP (current US$),Tonga
6247,TON,2010,369485198.817979,GDP (current US$),Tonga
6248,TON,2009,318166562.784677,GDP (current US$),Tonga
6249,TON,2008,349484427.609428,GDP (current US$),Tonga
6250,TON,2007,300143056.873221,GDP (current US$),Tonga
6251,TON,2006,294137737.070038,GDP (current US$),Tonga
6252,TON,2005,262176133.72543,GDP (current US$),Tonga
6253,TON,2004,229358214.792003,GDP (current US$),Tonga
6254,TON,2003,202543202.004099,GDP (current US$),Tonga
6255,TON,2002,182737040.095422,GDP (current US$),Tonga
6256,TON,2001,181244788.473329,GDP (current US$),Tonga
6257,TON,2000,202363492.160332,GDP (current US$),Tonga
6258,TON,1999,196686674.669868,GDP (current US$),Tonga
6259,TON,1998,188686997.319035,GDP (current US$),Tonga
6260,TON,1997,212155124.65374,GDP (current US$),Tonga
6261,TON,1996,219583570.094975,GDP (current US$),Tonga
6262,TON,1995,202547013.927138,GDP (current US$),Tonga
6263,TON,1994,193775943.038933,GDP (current US$),Tonga
6264,TON,1993,138489884.393064,GDP (current US$),Tonga
6265,TON,1992,137066290.550071,GDP (current US$),Tonga
6266,TON,1991,132201141.446861,GDP (current US$),Tonga
6267,TON,1990,113563821.577404,GDP (current US$),Tonga
6268,TON,1989,106344854.986095,GDP (current US$),Tonga
6269,TON,1988,106657267.367342,GDP (current US$),Tonga
6270,TON,1987,81667133.4546982,GDP (current US$),Tonga
6271,TON,1986,68195855.6149733,GDP (current US$),Tonga
6272,TTO,2017,22474828527.1775,GDP (current US$),Trinidad and Tobago
6273,TTO,2016,22284780326.8856,GDP (current US$),Trinidad and Tobago
6274,TTO,2015,25062893969.3292,GDP (current US$),Trinidad and Tobago
6275,TTO,2014,27615843098.0949,GDP (current US$),Trinidad and Tobago
6276,TTO,2013,27268478564.5547,GDP (current US$),Trinidad and Tobago
6277,TTO,2012,25763220107.0051,GDP (current US$),Trinidad and Tobago
6278,TTO,2011,25433011405.3017,GDP (current US$),Trinidad and Tobago
6279,TTO,2010,22157948396.2042,GDP (current US$),Trinidad and Tobago
6280,TTO,2009,19172165225.5015,GDP (current US$),Trinidad and Tobago
6281,TTO,2008,27871587349.5413,GDP (current US$),Trinidad and Tobago
6282,TTO,2007,21641620049.9352,GDP (current US$),Trinidad and Tobago
6283,TTO,2006,18369361094.3886,GDP (current US$),Trinidad and Tobago
6284,TTO,2005,15982282462.3786,GDP (current US$),Trinidad and Tobago
6285,TTO,2004,13280275123.0354,GDP (current US$),Trinidad and Tobago
6286,TTO,2003,11305459802.0683,GDP (current US$),Trinidad and Tobago
6287,TTO,2002,9008273720.93395,GDP (current US$),Trinidad and Tobago
6288,TTO,2001,8824873259.32105,GDP (current US$),Trinidad and Tobago
6289,TTO,2000,8154338232.95978,GDP (current US$),Trinidad and Tobago
6290,TTO,1999,6808982520.75759,GDP (current US$),Trinidad and Tobago
6291,TTO,1998,6043694330.21609,GDP (current US$),Trinidad and Tobago
6292,TTO,1997,5737751331.63779,GDP (current US$),Trinidad and Tobago
6293,TTO,1996,5759537726.26601,GDP (current US$),Trinidad and Tobago
6294,TTO,1995,5329214163.22001,GDP (current US$),Trinidad and Tobago
6295,TTO,1994,4947205860.01451,GDP (current US$),Trinidad and Tobago
6296,TTO,1993,4669488516.37981,GDP (current US$),Trinidad and Tobago
6297,TTO,1992,5439552941.17647,GDP (current US$),Trinidad and Tobago
6298,TTO,1991,5307905882.35294,GDP (current US$),Trinidad and Tobago
6299,TTO,1990,5068000000.0,GDP (current US$),Trinidad and Tobago
6300,TTO,1989,4323058823.52941,GDP (current US$),Trinidad and Tobago
6301,TTO,1988,4496852073.46896,GDP (current US$),Trinidad and Tobago
6302,TTO,1987,4797777777.77778,GDP (current US$),Trinidad and Tobago
6303,TTO,1986,4794444444.44444,GDP (current US$),Trinidad and Tobago
6304,TUN,2017,39802430354.6334,GDP (current US$),Tunisia
6305,TUN,2016,41801210428.3054,GDP (current US$),Tunisia
6306,TUN,2015,43173480831.9739,GDP (current US$),Tunisia
6307,TUN,2014,47632326088.237,GDP (current US$),Tunisia
6308,TUN,2013,46251061734.4741,GDP (current US$),Tunisia
6309,TUN,2012,45044112939.3687,GDP (current US$),Tunisia
6310,TUN,2011,45810626509.4474,GDP (current US$),Tunisia
6311,TUN,2010,44050929160.2627,GDP (current US$),Tunisia
6312,TUN,2009,43454935940.1614,GDP (current US$),Tunisia
6313,TUN,2008,44856586316.0458,GDP (current US$),Tunisia
6314,TUN,2007,38908069299.204,GDP (current US$),Tunisia
6315,TUN,2006,34378437265.2141,GDP (current US$),Tunisia
6316,TUN,2005,32273007553.5687,GDP (current US$),Tunisia
6317,TUN,2004,31183139301.4853,GDP (current US$),Tunisia
6318,TUN,2003,27453084982.5378,GDP (current US$),Tunisia
6319,TUN,2002,23142294436.2383,GDP (current US$),Tunisia
6320,TUN,2001,22066101341.4888,GDP (current US$),Tunisia
6321,TUN,2000,21473188881.5933,GDP (current US$),Tunisia
6322,TUN,1999,22943685719.103,GDP (current US$),Tunisia
6323,TUN,1998,21803372266.6198,GDP (current US$),Tunisia
6324,TUN,1997,20746360430.4187,GDP (current US$),Tunisia
6325,TUN,1996,19587322786.1105,GDP (current US$),Tunisia
6326,TUN,1995,18030876599.3444,GDP (current US$),Tunisia
6327,TUN,1994,15632463424.2784,GDP (current US$),Tunisia
6328,TUN,1993,14608946896.483,GDP (current US$),Tunisia
6329,TUN,1992,15497286295.7938,GDP (current US$),Tunisia
6330,TUN,1991,13074782608.6957,GDP (current US$),Tunisia
6331,TUN,1990,12290568181.8182,GDP (current US$),Tunisia
6332,TUN,1989,10102075213.3151,GDP (current US$),Tunisia
6333,TUN,1988,10096292842.1543,GDP (current US$),Tunisia
6334,TUN,1987,9696271268.25148,GDP (current US$),Tunisia
6335,TUN,1986,9018136020.15113,GDP (current US$),Tunisia
6336,TUR,2017,852676779693.539,GDP (current US$),Turkey
6337,TUR,2016,863721648058.011,GDP (current US$),Turkey
6338,TUR,2015,859796872683.823,GDP (current US$),Turkey
6339,TUR,2014,934185915375.828,GDP (current US$),Turkey
6340,TUR,2013,950579413121.126,GDP (current US$),Turkey
6341,TUR,2012,873982246603.563,GDP (current US$),Turkey
6342,TUR,2011,832523680895.522,GDP (current US$),Turkey
6343,TUR,2010,771901768898.057,GDP (current US$),Turkey
6344,TUR,2009,644639902000.0,GDP (current US$),Turkey
6345,TUR,2008,764335657625.816,GDP (current US$),Turkey
6346,TUR,2007,675770112211.221,GDP (current US$),Turkey
6347,TUR,2006,552486912915.646,GDP (current US$),Turkey
6348,TUR,2005,501416301503.424,GDP (current US$),Turkey
6349,TUR,2004,404786739600.14,GDP (current US$),Turkey
6350,TUR,2003,311823003797.721,GDP (current US$),Turkey
6351,TUR,2002,238428125928.875,GDP (current US$),Turkey
6352,TUR,2001,200251925261.097,GDP (current US$),Turkey
6353,TUR,2000,272979390275.112,GDP (current US$),Turkey
6354,TUR,1999,255884300620.821,GDP (current US$),Turkey
6355,TUR,1998,275768693133.87,GDP (current US$),Turkey
6356,TUR,1997,189834649111.257,GDP (current US$),Turkey
6357,TUR,1996,181475555282.555,GDP (current US$),Turkey
6358,TUR,1995,169485941048.035,GDP (current US$),Turkey
6359,TUR,1994,130690172297.297,GDP (current US$),Turkey
6360,TUR,1993,180169736363.636,GDP (current US$),Turkey
6361,TUR,1992,158459130434.783,GDP (current US$),Turkey
6362,TUR,1991,150027833333.333,GDP (current US$),Turkey
6363,TUR,1990,150676291094.21,GDP (current US$),Turkey
6364,TUR,1989,107143348667.094,GDP (current US$),Turkey
6365,TUR,1988,90852814004.9917,GDP (current US$),Turkey
6366,TUR,1987,87172789528.3316,GDP (current US$),Turkey
